---------------------------------------------------------------------------------------------
Output for sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|1450|       signior|      136|
|1451|       walking|      136|
|1452|         witch|      136|
|1453|          food|      136|
|1454|          grew|      136|
|1455|          heir|      136|
|1456|        labour|      136|
|1457|      literary|      136|
|1458|       bertram|      135|
|1459|       blessed|      135|
|1460|          boys|      135|
|1461|       burning|      135|
|1462|        endure|      135|
|1463|      shoulder|      135|
|1464|        whence|      135|
|1465|        forgot|      135|
|1466|         human|      135|
|1467|         knees|      135|
|1468|       masters|      135|
|1469|      officers|      135|
|1470|       prevent|      135|
|1471|         cheek|      134|
|1472|      clifford|      134|
|1473|         eight|      134|
|1474|         souls|      134|
|1475|       support|      134|
|1476|        unable|      134|
|1477|         gates|      134|
|1478|      lordship|      134|
|1479|          nine|      134|
|1480|    adventures|      133|
|1481|       anxious|      133|
|1482|         catch|      133|
|1483|          fail|      133|
|1484|          fate|      133|
|1485|      handsome|      133|
|1486|          jest|      133|
|1487|          lend|      133|
|1488|         lucio|      133|
|1489|     apemantus|      132|
|1490|       brandon|      132|
|1491|       charles|      132|
|1492|      constant|      132|
|1493|         doors|      132|
|1494|          drop|      132|
|1495|         scorn|      132|
|1496|         loose|      132|
|1497|        misery|      132|
|1498|          poet|      132|
|1499|     convinced|      131|
|1500|         curse|      131|
|1501|          dies|      131|
|1502|         raise|      131|
|1503|        sooner|      131|
|1504|         spend|      131|
|1505|      stranger|      131|
|1506|          hero|      131|
|1507|          join|      131|
|1508|       passing|      131|
|1509|       affairs|      130|
|1510|       archive|      130|
|1511|          cost|      130|
|1512|       earnest|      130|
|1513|         signs|      130|
|1514|        wounds|      130|
|1515|        filled|      130|
|1516|         guess|      130|
|1517|         brief|      129|
|1518|         caius|      129|
|1519|      dreadful|      129|
|1520|         dying|      129|
|1521|         fears|      129|
|1522|         purse|      129|
|1523|       weather|      129|
|1524|        freely|      129|
|1525|      lothario|      129|
|1526|       norfolk|      129|
|1527|    possession|      129|
|1528|      probably|      129|
|1529|        beside|      128|
|1530|      bringing|      128|
|1531|        silver|      128|
|1532|          step|      128|
|1533|          tear|      128|
|1534|       officer|      128|
|1535|     posthumus|      128|
|1536|        agreed|      127|
|1537|       anselmo|      127|
|1538|        bitter|      127|
|1539|        double|      127|
|1540|     elizabeth|      127|
|1541|        search|      127|
|1542|        thence|      127|
|1543|        humble|      127|
|1544|       laughed|      127|
|1545|       mounted|      127|
|1546|       appears|      126|
|1547|         awake|      126|
|1548|         bread|      126|
|1549|         celia|      126|
|1550|        couple|      126|
|1551|        credit|      126|
|1552|          cure|      126|
|1553|     enchanted|      126|
|1554|         sides|      126|
|1555|          sigh|      126|
|1556|        toward|      126|
|1557|          wert|      126|
|1558|        nearly|      126|
|1559|          obey|      126|
|1560|       patient|      126|
|1561|    permission|      126|
|1562|      produced|      126|
|1563|         avoid|      125|
|1564|        twelve|      125|
|1565|        whilst|      125|
|1566|         front|      125|
|1567|          heat|      125|
|1568|      landlord|      125|
|1569|         moved|      125|
|1570|         pluck|      125|
|1571|          ajax|      124|
|1572|       camillo|      124|
|1573|        cheeks|      124|
|1574|    difficulty|      124|
|1575|     extremely|      124|
|1576|         feast|      124|
|1577|      fernando|      124|
|1578|          rank|      124|
|1579|         stars|      124|
|1580|     suspicion|      124|
|1581|     thersites|      124|
|1582|       weeping|      124|
|1583|      highbury|      124|
|1584|        armado|      123|
|1585|     authority|      123|
|1586|          bent|      123|
|1587|     discourse|      123|
|1588|             f|      123|
|1589|       provide|      123|
|1590|        safety|      123|
|1591|        silvia|      123|
|1592| understanding|      123|
|1593|       whither|      123|
|1594|         fools|      123|
|1595|      footnote|      123|
|1596|        guilty|      123|
|1597|         holds|      123|
|1598|      malvolio|      123|
|1599|         maria|      123|
|1600|       observe|      123|
|1601|       offered|      123|
|1602|     agreeable|      122|
|1603|          bred|      122|
|1604|          dust|      122|
|1605|         falls|      122|
|1606|         study|      122|
|1607|        verses|      122|
|1608|         wants|      122|
|1609|     yesterday|      122|
|1610|       hotspur|      122|
|1611|          jack|      122|
|1612|        lovers|      122|
|1613|      lucentio|      122|
|1614|      moreover|      122|
|1615|      prisoner|      122|
|1616|       arrived|      121|
|1617|        buried|      121|
|1618|         cries|      121|
|1619|           del|      121|
|1620|         delay|      121|
|1621|       fearful|      121|
|1622|   remembrance|      121|
|1623|        seated|      121|
|1624|        stairs|      121|
|1625|          troy|      121|
|1626|      whenever|      121|
|1627|          iron|      121|
|1628|        latter|      121|
|1629|     paragraph|      121|
|1630|      bassanio|      120|
|1631|       becomes|      120|
|1632|         blows|      120|
|1633|       commend|      120|
|1634|       costard|      120|
|1635|      courtesy|      120|
|1636|        crowns|      120|
|1637|         shown|      120|
|1638|        throat|      120|
|1639|       various|      120|
|1640|          writ|      120|
|1641|         grown|      120|
|1642|     hortensio|      120|
|1643|     persuaded|      120|
|1644|      polonius|      120|
|1645|    altogether|      119|
|1646|         aware|      119|
|1647|          bare|      119|
|1648|     cervantes|      119|
|1649|         claim|      119|
|1650|       express|      119|
|1651|       serious|      119|
|1652|          song|      119|
|1653|      ignorant|      119|
|1654|        keeper|      119|
|1655|          lack|      119|
|1656|          army|      118|
|1657|         brain|      118|
|1658|         faces|      118|
|1659|           fee|      118|
|1660|       reasons|      118|
|1661|       ulysses|      118|
|1662|         hadst|      118|
|1663|         lafeu|      118|
|1664|         owner|      118|
|1665|          park|      118|
|1666|     breakfast|      117|
|1667|      distress|      117|
|1668|       slender|      117|
|1669|          soot|      117|
|1670|      surprise|      117|
|1671|       wanting|      117|
|1672|       willing|      117|
|1673|     instantly|      117|
|1674|          lion|      117|
|1675|       outside|      117|
|1676|           owe|      117|
|1677|       prayers|      117|
|1678|      attended|      116|
|1679|       provost|      116|
|1680|         quoth|      116|
|1681|        stones|      116|
|1682|          luck|      116|
|1683|      murderer|      116|
|1684|     afternoon|      115|
|1685|      citizens|      115|
|1686|     described|      115|
|1687|       despair|      115|
|1688|      earnshaw|      115|
|1689|       thither|      115|
|1690|         threw|      115|
|1691|        winter|      115|
|1692|       mistake|      115|
|1693|           add|      114|
|1694|          burn|      114|
|1695|         burst|      114|
|1696|     curiosity|      114|
|1697|       dressed|      114|
|1698|          drum|      114|
|1699|       quarter|      114|
|1700|         shook|      114|
|1701|         spain|      114|
|1702|          fled|      114|
|1703|           odd|      114|
|1704|      practice|      114|
|1705|        abroad|      113|
|1706|        affair|      113|
|1707|         cathy|      113|
|1708|        exeter|      113|
|1709|       ferrars|      113|
|1710|        remedy|      113|
|1711|         river|      113|
|1712|        slowly|      113|
|1713|         smith|      113|
|1714|         harry|      113|
|1715|         kinds|      113|
|1716|         merit|      113|
|1717|        plague|      113|
|1718|         adieu|      112|
|1719|        awhile|      112|
|1720|        bianca|      112|
|1721|         bones|      112|
|1722|  circumstance|      112|
|1723|        demand|      112|
|1724|        remove|      112|
|1725|       suspect|      112|
|1726|         troth|      112|
|1727|        yonder|      112|
|1728|       holding|      112|
|1729|   housekeeper|      112|
|1730|  intelligence|      112|
|1731|     katherina|      112|
|1732|       leisure|      112|
|1733|         names|      112|
|1734|        begged|      111|
|1735|           bow|      111|
|1736|      complete|      111|
|1737|        dapple|      111|
|1738|         ebook|      111|
|1739|          ends|      111|
|1740|          feed|      111|
|1741|        proved|      111|
|1742|      radiance|      111|
|1743|         skill|      111|
|1744|          fury|      111|
|1745|         grove|      111|
|1746|         habit|      111|
|1747|        motion|      111|
|1748|      opposite|      111|
|1749|      persuade|      111|
|1750|       picture|      111|
|1751|      blessing|      110|
|1752|     cymbeline|      110|
|1753|      sentence|      110|
|1754|         sighs|      110|
|1755|         start|      110|
|1756|      subjects|      110|
|1757|          tied|      110|
|1758|          fill|      110|
|1759|       gallant|      110|
|1760|         ghost|      110|
|1761|      laughing|      110|
|1762|       lorenzo|      110|
|1763|    misfortune|      110|
|1764|        powers|      110|
|1765|      baptista|      109|
|1766|         chain|      109|
|1767|   comfortable|      109|
|1768|   consequence|      109|
|1769|        defend|      109|
|1770|         shore|      109|
|1771|        sought|      109|
|1772|          tent|      109|
|1773|        thrown|      109|
|1774|          tone|      109|
|1775|         turns|      109|
|1776|          yard|      109|
|1777|      goodness|      109|
|1778|           hit|      109|
|1779|     katharine|      109|
|1780|      likewise|      109|
|1781|       macduff|      109|
|1782|       mention|      109|
|1783|          plan|      109|
|1784|         poins|      109|
|1785|     possessed|      109|
|1786|      darkness|      108|
|1787|         faint|      108|
|1788|        fallen|      108|
|1789|          rare|      108|
|1790|          snow|      108|
|1791|        terror|      108|
|1792|       tonight|      108|
|1793|         tutor|      108|
|1794|          kate|      108|
|1795|          knee|      108|
|1796|    discovered|      107|
|1797|           doe|      107|
|1798|         evans|      107|
|1799|      required|      107|
|1800|         stick|      107|
|1801|         thick|      107|
|1802|        flower|      107|
|1803|        forced|      107|
|1804|     ignorance|      107|
|1805|        pieces|      107|
|1806|       prepare|      107|
|1807|         aloud|      106|
|1808|          bore|      106|
|1809|      brothers|      106|
|1810|         cheer|      106|
|1811|         coach|      106|
|1812|     daughters|      106|
|1813|       eternal|      106|
|1814|    expression|      106|
|1815|         regan|      106|
|1816|      roderigo|      106|
|1817|          rude|      106|
|1818|       running|      106|
|1819|       smiling|      106|
|1820|         thief|      106|
|1821|      finished|      106|
|1822|       laertes|      106|
|1823|      mischief|      106|
|1824|       plainly|      106|
|1825|           box|      105|
|1826|    conclusion|      105|
|1827|        coward|      105|
|1828|        crying|      105|
|1829|      dorothea|      105|
|1830|       fairies|      105|
|1831|       quality|      105|
|1832|       shylock|      105|
|1833|          slow|      105|
|1834|       success|      105|
|1835|        surely|      105|
|1836|     trademark|      105|
|1837|     greatness|      105|
|1838|       hanging|      105|
|1839|         hoped|      105|
+----+--------------+---------+

Common Words
+-----+---------------+---------+
| Rank|           Word|Frequency|
+-----+---------------+---------+
|17464|          girth|        3|
|17465|        girthed|        3|
|17466|        gladden|        3|
|17467|         glazed|        3|
|17468|        gleaned|        3|
|17469|      glimmered|        3|
|17470|       glimpses|        3|
|17471|       glisters|        3|
|17472|      glittered|        3|
|17473|      glorified|        3|
|17474|     gloriously|        3|
|17475|        glossed|        3|
|17476|          gloze|        3|
|17477|          glued|        3|
|17478|     godfathers|        3|
|17479|        godhead|        3|
|17480|          goers|        3|
|17481|          goffe|        3|
|17482|        gonzago|        3|
|17483|       gonzalez|        3|
|17484|      goodliest|        3|
|17485|      goodnesse|        3|
|17486|          gored|        3|
|17487|         gorges|        3|
|17488|           gory|        3|
|17489|      gossiping|        3|
|17490|          gouts|        3|
|17491|          gouty|        3|
|17492|           grab|        3|
|17493|     gracefully|        3|
|17494|   gracefulness|        3|
|17495|     gramercies|        3|
|17496|  granddaughter|        3|
|17497|       grandest|        3|
|17498|         grasps|        3|
|17499|         grates|        3|
|17500|         graven|        3|
|17501|      gravesend|        3|
|17502|        gravest|        3|
|17503|         greens|        3|
|17504|         greife|        3|
|17505|          grimy|        3|
|17506|         gripes|        3|
|17507|        griping|        3|
|17508|         grovel|        3|
|17509|           grub|        3|
|17510|          grubs|        3|
|17511|        grudged|        3|
|17512|        gruffly|        3|
|17513|        grumble|        3|
|17514|          grunt|        3|
|17515|       grunting|        3|
|17516|        guesses|        3|
|17517|      guillermo|        3|
|17518|       guisando|        3|
|17519|          gules|        3|
|17520|       hackneys|        3|
|17521|            hae|        3|
|17522|          hahse|        3|
|17523|          haile|        3|
|17524|          haire|        3|
|17525|        halcyon|        3|
|17526|          haled|        3|
|17527|          hales|        3|
|17528|      hallooing|        3|
|17529|        halters|        3|
|17530|            ham|        3|
|17531|           hams|        3|
|17532|       handfuls|        3|
|17533|        handles|        3|
|17534|       harbours|        3|
|17535|       harcourt|        3|
|17536|      hardihood|        3|
|17537|      hardiment|        3|
|17538|      hardiness|        3|
|17539|        harlots|        3|
|17540|          harts|        3|
|17541|        hatchet|        3|
|17542|          hater|        3|
|17543|         haters|        3|
|17544|         haught|        3|
|17545|    haughtiness|        3|
|17546|         haunch|        3|
|17547|          hawke|        3|
|17548|          hazle|        3|
|17549|           hazy|        3|
|17550|         heades|        3|
|17551|   headforemost|        3|
|17552|      headpiece|        3|
|17553|       headsman|        3|
|17554|         heaped|        3|
|17555|       hearkens|        3|
|17556|        hearses|        3|
|17557|     heartiness|        3|
|17558|       heathens|        3|
|17559|          heats|        3|
|17560|        hectors|        3|
|17561|         heeded|        3|
|17562|   heedlessness|        3|
|17563|           hees|        3|
|17564|        heifers|        3|
|17565|         helper|        3|
|17566|     helplessly|        3|
|17567|       helpmate|        3|
|17568|        hemlock|        3|
|17569|           hems|        3|
|17570|           hent|        3|
|17571|     heretofore|        3|
|17572|       heritage|        3|
|17573|      hernandez|        3|
|17574|        heroism|        3|
|17575|       herrings|        3|
|17576|           hest|        3|
|17577|           hews|        3|
|17578|       highborn|        3|
|17579|        hillock|        3|
|17580|       hillside|        3|
|17581|       hindmost|        3|
|17582|        hinting|        3|
|17583|         hissed|        3|
|17584|          hitch|        3|
|17585|          hoary|        3|
|17586|         hobble|        3|
|17587|      hobgoblin|        3|
|17588|            hoc|        3|
|17589|           hogs|        3|
|17590|       holidame|        3|
|17591|         holier|        3|
|17592|         holily|        3|
|17593|        hollows|        3|
|17594|       homespun|        3|
|17595|         homily|        3|
|17596|    honeysuckle|        3|
|17597|   honeysuckles|        3|
|17598|         hooded|        3|
|17599|          hoods|        3|
|17600|       hoodwink|        3|
|17601|           hoof|        3|
|17602|         hooked|        3|
|17603|           hoot|        3|
|17604|         hooted|        3|
|17605|      hopefully|        3|
|17606|         hopped|        3|
|17607|     horizontal|        3|
|17608|       horridly|        3|
|17609|   horsemanship|        3|
|17610|        hostage|        3|
|17611|         hostel|        3|
|17612|    houndsditch|        3|
|17613|      houseless|        3|
|17614|     housewives|        3|
|17615|       howsever|        3|
|17616|             hu|        3|
|17617|         hubbub|        3|
|17618|           hued|        3|
|17619|         hugged|        3|
|17620|         hughes|        3|
|17621|       humanely|        3|
|17622|        hummums|        3|
|17623|          humph|        3|
|17624|           hums|        3|
|17625|       hungerly|        3|
|17626|       huntress|        3|
|17627|        hurling|        3|
|17628|        hurries|        3|
|17629|       hyperion|        3|
|17630|       hypolita|        3|
|17631|     hysterical|        3|
|17632|           ibat|        3|
|17633|         icarus|        3|
|17634|         icicle|        3|
|17635|        icicles|        3|
|17636|     identified|        3|
|17637|       idolized|        3|
|17638|       ignominy|        3|
|17639|           illi|        3|
|17640|       imagines|        3|
|17641|     imbecility|        3|
|17642|        imbibed|        3|
|17643|     immaterial|        3|
|17644|      immodesty|        3|
|17645|   impartiality|        3|
|17646|     impassable|        3|
|17647|   impenetrable|        3|
|17648|     imperative|        3|
|17649|  imperceptibly|        3|
|17650|  impertinently|        3|
|17651|     implicitly|        3|
|17652|        implies|        3|
|17653|      impostors|        3|
|17654|      impotence|        3|
|17655|     impressure|        3|
|17656|     improperly|        3|
|17657|       improves|        3|
|17658|    improvident|        3|
|17659|       impurity|        3|
|17660|      inability|        3|
|17661|   inaccessible|        3|
|17662|     inadequate|        3|
|17663|   inadvertence|        3|
|17664|            inc|        3|
|17665|  incapacitated|        3|
|17666|    incessantly|        3|
|17667|      inclusive|        3|
|17668|   incontinence|        3|
|17669|   incontinency|        3|
|17670|      incorrect|        3|
|17671|    incredulity|        3|
|17672|     indecorous|        3|
|17673|        indeede|        3|
|17674|        indians|        3|
|17675|       indigest|        3|
|17676|  individuality|        3|
|17677|       indolent|        3|
|17678|         indued|        3|
|17679|  inexperienced|        3|
|17680|  inexpressibly|        3|
|17681|      inferiors|        3|
|17682|       inflicts|        3|
|17683|      informant|        3|
|17684|      infringed|        3|
|17685|       infusion|        3|
|17686|      inhabited|        3|
|17687|    injudicious|        3|
|17688|    injunctions|        3|
|17689|       injuring|        3|
|17690|        inkhorn|        3|
|17691|       inkstand|        3|
|17692|         inmate|        3|
|17693|     innovation|        3|
|17694|     inordinate|        3|
|17695|        inroads|        3|
|17696|    inscrutable|        3|
|17697|        insects|        3|
|17698|        insides|        3|
|17699|      insidious|        3|
|17700|  insignificant|        3|
|17701|      insincere|        3|
|17702|    insinuation|        3|
|17703|   insinuations|        3|
|17704|      inspected|        3|
|17705|     inspecting|        3|
|17706|      instigate|        3|
|17707|     instigated|        3|
|17708|      institute|        3|
|17709|     instituted|        3|
|17710|   instrumental|        3|
|17711|  insufficiency|        3|
|17712|    insuperable|        3|
|17713|       insuring|        3|
|17714|   intemperance|        3|
|17715|     intendment|        3|
|17716|   interchanged|        3|
|17717|      interdict|        3|
|17718|   intermediate|        3|
|17719|    intermingle|        3|
|17720|    interposing|        3|
|17721|   interpreters|        3|
|17722|     interprets|        3|
|17723|  interruptions|        3|
|17724|    intervening|        3|
|17725|   intervention|        3|
|17726|       intruded|        3|
|17727|         invade|        3|
|17728|     invaluable|        3|
|17729|      inverness|        3|
|17730|         invert|        3|
|17731|    investments|        3|
|17732|     inviolable|        3|
|17733|       invocate|        3|
|17734|           iove|        3|
|17735|           ipse|        3|
|17736|       irishman|        3|
|17737|    irreligious|        3|
|17738|       irritate|        3|
|17739|     irritating|        3|
|17740|          items|        3|
|17741|      iteration|        3|
|17742|           iwis|        3|
|17743|      jackasses|        3|
|17744|          jaded|        3|
|17745|         jailor|        3|
|17746|          jails|        3|
|17747|        jarteer|        3|
|17748|        jasmine|        3|
|17749|       jeopardy|        3|
|17750|       jephthah|        3|
|17751|          jerez|        3|
|17752|        jerkins|        3|
|17753|       jeronima|        3|
|17754|      jewellery|        3|
|17755|         jewish|        3|
|17756|       jiggered|        3|
|17757|         jineta|        3|
|17758|       jingling|        3|
|17759|         jocose|        3|
|17760|          jorge|        3|
|17761|     journeying|        3|
|17762|        joyless|        3|
|17763|        juggler|        3|
|17764|           jugs|        3|
|17765|           jule|        3|
|17766|        jumbled|        3|
|17767|       justicer|        3|
|17768|     justifying|        3|
|17769|        jutting|        3|
|17770|          keech|        3|
|17771|        kentish|        3|
|17772|       kerchief|        3|
|17773|         kernel|        3|
|17774|         kersey|        3|
|17775|        kichaka|        3|
|17776|         killer|        3|
|17777|      kimbolton|        3|
|17778|           kine|        3|
|17779|       kinesmen|        3|
|17780|      kinswoman|        3|
|17781|       kirkyard|        3|
|17782|         kitten|        3|
|17783|       kneading|        3|
|17784|           knog|        3|
|17785|      knowingly|        3|
|17786|      laborious|        3|
|17787|            lac|        3|
|17788|     lachrymose|        3|
|17789|        lagging|        3|
|17790|           lair|        3|
|17791|        laissez|        3|
|17792|       lameness|        3|
|17793|         lammas|        3|
|17794|      landmarks|        3|
|17795|        langage|        3|
|17796|    languishing|        3|
|17797|   languishment|        3|
|17798|         lapice|        3|
|17799|         lapsed|        3|
|17800|          larch|        3|
|17801|      latharuth|        3|
|17802|         lauded|        3|
|17803|          laura|        3|
|17804|          layer|        3|
|17805|          lazar|        3|
|17806|          leafy|        3|
|17807|        leagued|        3|
|17808|           leak|        3|
|17809|          leaky|        3|
|17810|      learnedly|        3|
|17811|           leas|        3|
|17812|          leash|        3|
|17813|        leeches|        3|
|17814|          leeds|        3|
|17815|       legacies|        3|
|17816|        legible|        3|
|17817|      leicester|        3|
|17818|       leisures|        3|
|17819|           lena|        3|
|17820|       lengthen|        3|
|17821|      lengthens|        3|
|17822|      leniently|        3|
|17823|         lenten|        3|
|17824|        leonati|        3|
|17825|        leopard|        3|
|17826|          lesse|        3|
|17827|      lessening|        3|
|17828|         levies|        3|
|17829|        levying|        3|
|17830|        lexicon|        3|
|17831|         libels|        3|
|17832|      libraries|        3|
|17833|          libya|        3|
|17834|        licking|        3|
|17835|        lictors|        3|
|17836|           liii|        3|
|17837|      likeliest|        3|
|17838|         likest|        3|
|17839|          limed|        3|
|17840|          limes|        3|
|17841|         limped|        3|
|17842|           ling|        3|
|17843|           lisp|        3|
|17844|         listed|        3|
|17845|       listless|        3|
|17846|            liv|        3|
|17847|       livelong|        3|
|17848|         liveth|        3|
|17849|          llana|        3|
|17850|            llc|        3|
|17851|          loads|        3|
|17852|        loathly|        3|
|17853|      loathness|        3|
|17854|       loftiest|        3|
|17855|      loftiness|        3|
|17856|          logic|        3|
|17857|       lombardy|        3|
|17858|       longings|        3|
|17859|          lookd|        3|
|17860|         lookee|        3|
|17861|        lookers|        3|
|17862|        lookout|        3|
|17863|           loop|        3|
|17864|       loosened|        3|
|17865|         looses|        3|
|17866|      loquacity|        3|
|17867|         losest|        3|
|17868|         loseth|        3|
|17869|        louring|        3|
|17870|         lubber|        3|
|17871|          luces|        3|
|17872|       lucianus|        3|
|17873|         lucina|        3|
|17874|      lucretius|        3|
|17875|         ludlow|        3|
|17876|         lumber|        3|
|17877|       lunatics|        3|
|17878|         lurked|        3|
|17879|        lustier|        3|
|17880|       lustrous|        3|
|17881|          lutes|        3|
|17882|       luxuries|        3|
|17883|             lv|        3|
|17884|            lvi|        3|
|17885|           lvii|        3|
|17886|          lviii|        3|
|17887|             ly|        3|
|17888|           lyes|        3|
|17889|      machiavel|        3|
|17890|   machinations|        3|
|17891|         madded|        3|
|17892|       maddened|        3|
|17893|      maddening|        3|
|17894|         madnes|        3|
|17895|       magazine|        3|
|17896|    magisterial|        3|
|17897|  magnificently|        3|
|17898|      magnified|        3|
|17899|     magnifying|        3|
|17900|       maguncia|        3|
|17901|    maharashtra|        3|
|17902|    maidenheads|        3|
|17903|     maidenhood|        3|
|17904|       maidenly|        3|
|17905|        mailing|        3|
|17906|         maimed|        3|
|17907|    malcontents|        3|
|17908|    maliciously|        3|
|17909|           mall|        3|
|17910|       mambrino|        3|
|17911|       manacled|        3|
|17912|       managers|        3|
|17913|       manfully|        3|
|17914|         mangle|        3|
|17915|          mania|        3|
|17916|      manifests|        3|
|17917|        mannish|        3|
|17918|         manors|        3|
|17919|         manuel|        3|
|17920|       maravedi|        3|
|17921|         marine|        3|
|17922|    marlborough|        3|
|17923|         marsis|        3|
|17924|        martyrs|        3|
|17925|     marvelling|        3|
|17926|        masques|        3|
|17927|    masterpiece|        3|
|17928|     mastership|        3|
|17929|          mater|        3|
|17930|       maternal|        3|
|17931|   mathematical|        3|
|17932|    matrimonial|        3|
|17933|       maturity|        3|
|17934|         maugre|        3|
|17935|          mazes|        3|
|17936|          mealy|        3|
|17937|          meats|        3|
|17938|       mechanic|        3|
|17939|        meddler|        3|
|17940|          medea|        3|
|17941|      medicinal|        3|
|17942|       meditate|        3|
|17943|        medlars|        3|
|17944|         medoro|        3|
|17945|         meekly|        3|
|17946|   mellencholly|        3|
|17947|        menaces|        3|
|17948|          mends|        3|
|17949|       mentally|        3|
|17950|merchantability|        3|
|17951|       merriest|        3|
|17952|         metals|        3|
|17953|    metaphysics|        3|
|17954|          metre|        3|
|17955|         mexico|        3|
|17956|           mihi|        3|
|17957|         mildew|        3|
|17958|       mildewed|        3|
|17959|     millstones|        3|
|17960|          mimic|        3|
|17961|        mineral|        3|
|17962|        minerva|        3|
|17963|          mingo|        3|
|17964|          minos|        3|
|17965|     minstrelsy|        3|
|17966|     minuteness|        3|
|17967|           minx|        3|
|17968|           miry|        3|
|17969|  misconception|        3|
|17970|        misdeed|        3|
|17971|        misenum|        3|
|17972|         misers|        3|
|17973|     missionary|        3|
|17974|        missive|        3|
|17975|        misused|        3|
|17976|          mitch|        3|
|17977|     mitigation|        3|
|17978|         mitres|        3|
|17979|      mockeries|        3|
|17980|       molehill|        3|
|17981|         molest|        3|
|17982|         molten|        3|
|17983|         monger|        3|
|17984|   monosyllable|        3|
|17985|     montemayor|        3|
|17986|        moodily|        3|
|17987|       morgante|        3|
|17988|        morsels|        3|
|17989| mortifications|        3|
|17990|          mosen|        3|
|17991|      motioning|        3|
|17992|        mottoes|        3|
|17993|   mountaineers|        3|
|17994|    mountainous|        3|
|17995|     mountebank|        3|
|17996|    mountebanks|        3|
|17997|       movables|        3|
|17998|       moveable|        3|
|17999|          mover|        3|
|18000|          mrigi|        3|
|18001|        muddied|        3|
|18002|         muffin|        3|
|18003|         muffle|        3|
|18004|       multiply|        3|
|18005|        murcher|        3|
|18006|          murky|        3|
|18007|        murrain|        3|
|18008|         murray|        3|
|18009|     murtherous|        3|
|18010|       muscular|        3|
|18011|        mustang|        3|
|18012|       mustered|        3|
|18013|      mustering|        3|
|18014|     myrabolans|        3|
|18015|            nab|        3|
|18016|          nandi|        3|
|18017|           nape|        3|
|18018|        napping|        3|
|18019|         narbon|        3|
|18020|    naturalised|        3|
|18021|           nave|        3|
|18022|        nayikas|        3|
|18023|          neare|        3|
|18024|         neared|        3|
|18025|       neatness|        3|
|18026|            nec|        3|
|18027|        needing|        3|
|18028|     neglection|        3|
|18029|   negotiations|        3|
|18030|            nel|        3|
|18031|         nemean|        3|
|18032|       nesciunt|        3|
|18033|        neutral|        3|
|18034|         nevils|        3|
|18035|           newt|        3|
|18036|        nicanor|        3|
|18037|       nickname|        3|
|18038|      nightwork|        3|
|18039|        nimbler|        3|
|18040|         nipple|        3|
|18041|           nips|        3|
|18042|            nob|        3|
|18043|       nominate|        3|
|18044|      nominated|        3|
|18045|     nomination|        3|
|18046|          nonce|        3|
|18047|        noodles|        3|
|18048|          nooks|        3|
|18049|          noose|        3|
|18050|        normans|        3|
|18051|    northampton|        3|
|18052|       norweyan|        3|
|18053|       nosegays|        3|
|18054|         notify|        3|
|18055|    notoriously|        3|
|18056|          nouns|        3|
|18057|           nous|        3|
|18058|           numb|        3|
|18059|       numbered|        3|
|18060|         nutmeg|        3|
|18061|       nutshell|        3|
|18062|       obduracy|        3|
|18063|      objecting|        3|
|18064|   objurgations|        3|
|18065|      oblations|        3|
|18066|      oblivious|        3|
|18067|     observable|        3|
|18068|    observances|        3|
|18069|   obstructions|        3|
|18070|      occupying|        3|
|18071|      occurring|        3|
|18072|         oceans|        3|
|18073|            ode|        3|
|18074|        odorous|        3|
|18075|          offal|        3|
|18076|      officials|        3|
|18077|           ohio|        3|
|18078|          olden|        3|
|18079|          ollas|        3|
|18080|         omened|        3|
|18081|    onnecessary|        3|
|18082|      onslaught|        3|
|18083|        operate|        3|
|18084|     operations|        3|
|18085|          oppen|        3|
|18086|        oracles|        3|
|18087|        oranges|        3|
|18088|          orbed|        3|
|18089|   organization|        3|
|18090|        orpheus|        3|
|18091|         osiers|        3|
|18092|     ostensible|        3|
|18093|         ostent|        3|
|18094|          otter|        3|
|18095|      ottomites|        3|
|18096|         ounces|        3|
|18097|       outlives|        3|
|18098|        outruns|        3|
|18099|         outset|        3|
|18100|       outstrip|        3|
|18101|        outworn|        3|
|18102|      overblown|        3|
|18103|       overcast|        3|
|18104|      overnight|        3|
|18105|       overplus|        3|
|18106|     overspread|        3|
|18107|      overthrew|        3|
|18108|      overwhelm|        3|
|18109|           owgh|        3|
|18110|         oxlips|        3|
|18111|        oysters|        3|
|18112|     pachivedas|        3|
|18113|            pah|        3|
|18114|    painstaking|        3|
|18115|      paintings|        3|
|18116|         paints|        3|
|18117|          paire|        3|
|18118|       palpably|        3|
|18119|          palsy|        3|
|18120|           paly|        3|
|18121|       pancakes|        3|
|18122|   pandafilando|        3|
|18123|           pane|        3|
|18124|          panic|        3|
|18125|        panoply|        3|
|18126|           pant|        3|
|18127|       pantheon|        3|
|18128|        panther|        3|
|18129|        pantler|        3|
|18130|         paphos|        3|
|18131|        paradox|        3|
|18132|      paramount|        3|
|18133|       parasite|        3|
|18134|      parasites|        3|
|18135|      pardoning|        3|
|18136|         paring|        3|
|18137|   parishioners|        3|
|18138|          parks|        3|
|18139|       parlours|        3|
